event_id,journey_id,account_id,event_timestamp,event_step,event_status,selected_action,channel_source,risk_band,eligibility_result
EVT-0000235,JRN-000037,ACC-11125,2026-02-22 23:39:02,plan_eligibility_checked,ok,,sms_link,high,ineligible
EVT-0000236,JRN-000037,ACC-11125,2026-02-22 23:39:48,routed_to_agent,routed,,sms_link,high,ineligible
EVT-0000237,JRN-000038,ACC-10368,2026-03-08 06:03:00,portal_landing,ok,,email_link,medium,eligible
EVT-0000238,JRN-000038,ACC-10368,2026-03-08 06:04:13,identity_verification_started,ok,,email_link,medium,eligible
EVT-0000239,JRN-000038,ACC-10368,2026-03-08 06:05:49,identity_verification_passed,ok,,email_link,medium,eligible
EVT-0000240,JRN-000038,ACC-10368,2026-03-08 06:07:05,account_summary_viewed,ok,,email_link,medium,eligible
EVT-0000241,JRN-000038,ACC-10368,2026-03-08 06:07:51,action_selected,ok,update_details,email_link,medium,eligible
EVT-0000242,JRN-000038,ACC-10368,2026-03-08 06:08:31,journey_abandoned,abandoned,,email_link,medium,eligible
EVT-0000243,JRN-000039,ACC-12048,2026-02-07 19:53:00,portal_landing,ok,,email_link,low,ineligible
EVT-0000244,JRN-000039,ACC-12048,2026-02-07 19:53:41,identity_verification_started,ok,,email_link,low,ineligible
EVT-0000245,JRN-000039,ACC-12048,2026-02-07 19:55:41,identity_verification_passed,ok,,email_link,low,ineligible
EVT-0000246,JRN-000039,ACC-12048,2026-02-07 19:58:07,account_summary_viewed,ok,,email_link,low,ineligible
EVT-0000247,JRN-000039,ACC-12048,2026-02-07 19:59:31,action_selected,ok,payment_plan,email_link,low,ineligible
EVT-0000248,JRN-000039,ACC-12048,2026-02-07 20:01:47,plan_eligibility_checked,ok,,email_link,low,ineligible
EVT-0000249,JRN-000039,ACC-12048,2026-02-07 20:04:38,routed_to_agent,routed,,email_link,low,ineligible
EVT-0000250,JRN-000040,ACC-11342,2026-02-11 22:30:00,portal_landing,ok,,email_link,high,ineligible
EVT-0000251,JRN-000040,ACC-11342,2026-02-11 22:30:58,identity_verification_started,ok,,email_link,high,ineligible
EVT-0000252,JRN-000040,ACC-11342,2026-02-11 22:31:37,identity_verification_passed,ok,,email_link,high,ineligible
EVT-0000253,JRN-000040,ACC-11342,2026-02-11 22:33:01,account_summary_viewed,ok,,email_link,high,ineligible
EVT-0000254,JRN-000040,ACC-11342,2026-02-11 22:35:22,action_selected,ok,payment_plan,email_link,high,ineligible
EVT-0000255,JRN-000040,ACC-11342,2026-02-11 22:37:01,plan_eligibility_checked,ok,,email_link,high,ineligible
EVT-0000256,JRN-000040,ACC-11342,2026-02-11 22:37:16,routed_to_agent,routed,,email_link,high,ineligible
EVT-0000257,JRN-000041,ACC-11125,2026-02-11 17:29:00,portal_landing,ok,,sms_link,high,ineligible
EVT-0000258,JRN-000041,ACC-11125,2026-02-11 17:31:21,identity_verification_started,ok,,sms_link,high,ineligible
EVT-0000259,JRN-000041,ACC-11125,2026-02-11 17:31:40,identity_verification_passed,ok,,sms_link,high,ineligible
EVT-0000260,JRN-000041,ACC-11125,2026-02-11 17:33:08,account_summary_viewed,ok,,sms_link,high,ineligible
EVT-0000261,JRN-000041,ACC-11125,2026-02-11 17:33:18,action_selected,ok,payment_plan,sms_link,high,ineligible
EVT-0000262,JRN-000041,ACC-11125,2026-02-11 17:35:59,plan_eligibility_checked,ok,,sms_link,high,ineligible
EVT-0000263,JRN-000041,ACC-11125,2026-02-11 17:36:38,routed_to_agent,routed,,sms_link,high,ineligible
EVT-0000264,JRN-000042,ACC-10371,2026-02-23 06:19:00,portal_landing,ok,,manual_url,low,eligible
EVT-0000265,JRN-000042,ACC-10371,2026-02-23 06:20:57,identity_verification_started,ok,,manual_url,low,eligible
EVT-0000266,JRN-000042,ACC-10371,2026-02-23 06:22:20,identity_verification_passed,ok,,manual_url,low,eligible
EVT-0000267,JRN-000042,ACC-10371,2026-02-23 06:23:41,account_summary_viewed,ok,,manual_url,low,eligible
EVT-0000268,JRN-000042,ACC-10371,2026-02-23 06:25:20,action_selected,ok,payment_plan,manual_url,low,eligible
EVT-0000269,JRN-000042,ACC-10371,2026-02-23 06:27:02,plan_eligibility_checked,ok,,manual_url,low,eligible
EVT-0000270,JRN-000042,ACC-10371,2026-02-23 06:27:44,plan_option_viewed,ok,,manual_url,low,eligible
EVT-0000271,JRN-000042,ACC-10371,2026-02-23 06:27:57,plan_confirmed,ok,,manual_url,low,eligible
EVT-0000272,JRN-000042,ACC-10371,2026-02-23 06:30:21,confirmation_shown,ok,,manual_url,low,eligible
EVT-0000273,JRN-000043,ACC-11843,2026-02-19 12:02:00,portal_landing,ok,,email_link,low,eligible
EVT-0000274,JRN-000043,ACC-11843,2026-02-19 12:03:18,identity_verification_started,ok,,email_link,low,eligible
EVT-0000275,JRN-000043,ACC-11843,2026-02-19 12:05:30,identity_verification_passed,ok,,email_link,low,eligible
EVT-0000276,JRN-000043,ACC-11843,2026-02-19 12:07:11,account_summary_viewed,ok,,email_link,low,eligible
EVT-0000277,JRN-000043,ACC-11843,2026-02-19 12:08:48,action_selected,ok,payment_plan,email_link,low,eligible
EVT-0000278,JRN-000043,ACC-11843,2026-02-19 12:09:22,plan_eligibility_checked,ok,,email_link,low,eligible
EVT-0000279,JRN-000043,ACC-11843,2026-02-19 12:11:09,plan_option_viewed,ok,,email_link,low,eligible
EVT-0000280,JRN-000043,ACC-11843,2026-02-19 12:14:00,plan_confirmed,ok,,email_link,low,eligible
EVT-0000281,JRN-000043,ACC-11843,2026-02-19 12:15:42,confirmation_shown,ok,,email_link,low,eligible
EVT-0000282,JRN-000044,ACC-10118,2026-03-01 14:09:00,portal_landing,ok,,sms_link,high,ineligible
EVT-0000283,JRN-000044,ACC-10118,2026-03-01 14:10:52,identity_verification_started,ok,,sms_link,high,ineligible
EVT-0000284,JRN-000044,ACC-10118,2026-03-01 14:11:33,identity_verification_passed,ok,,sms_link,high,ineligible
EVT-0000285,JRN-000044,ACC-10118,2026-03-01 14:13:35,account_summary_viewed,ok,,sms_link,high,ineligible
EVT-0000286,JRN-000044,ACC-10118,2026-03-01 14:16:31,action_selected,ok,support,sms_link,high,ineligible
EVT-0000287,JRN-000044,ACC-10118,2026-03-01 14:18:48,routed_to_agent,routed,,sms_link,high,ineligible
EVT-0000288,JRN-000045,ACC-10166,2026-02-14 07:55:00,portal_landing,ok,,email_link,high,ineligible
EVT-0000289,JRN-000045,ACC-10166,2026-02-14 07:55:18,identity_verification_started,ok,,email_link,high,ineligible
EVT-0000290,JRN-000045,ACC-10166,2026-02-14 07:56:11,identity_verification_passed,ok,,email_link,high,ineligible
EVT-0000291,JRN-000045,ACC-10166,2026-02-14 07:58:44,account_summary_viewed,ok,,email_link,high,ineligible
EVT-0000292,JRN-000045,ACC-10166,2026-02-14 08:00:14,action_selected,ok,update_details,email_link,high,ineligible
EVT-0000293,JRN-000045,ACC-10166,2026-02-14 08:02:02,confirmation_shown,ok,,email_link,high,ineligible
EVT-0000294,JRN-000046,ACC-12346,2026-03-06 12:54:00,portal_landing,ok,,email_link,low,eligible
EVT-0000295,JRN-000046,ACC-12346,2026-03-06 12:55:05,identity_verification_started,ok,,email_link,low,eligible
EVT-0000296,JRN-000046,ACC-12346,2026-03-06 12:55:59,identity_verification_passed,ok,,email_link,low,eligible
EVT-0000297,JRN-000046,ACC-12346,2026-03-06 12:58:06,account_summary_viewed,ok,,email_link,low,eligible
EVT-0000298,JRN-000046,ACC-12346,2026-03-06 12:59:17,action_selected,ok,update_details,email_link,low,eligible
EVT-0000299,JRN-000046,ACC-12346,2026-03-06 13:01:29,journey_abandoned,abandoned,,email_link,low,eligible
EVT-0000300,JRN-000047,ACC-11292,2026-02-17 08:05:00,portal_landing,ok,,manual_url,low,eligible
EVT-0000301,JRN-000047,ACC-11292,2026-02-17 08:07:08,identity_verification_started,ok,,manual_url,low,eligible
EVT-0000302,JRN-000047,ACC-11292,2026-02-17 08:09:09,identity_verification_passed,ok,,manual_url,low,eligible
EVT-0000303,JRN-000047,ACC-11292,2026-02-17 08:09:59,account_summary_viewed,ok,,manual_url,low,eligible
EVT-0000304,JRN-000047,ACC-11292,2026-02-17 08:12:18,action_selected,ok,promise_to_pay,manual_url,low,eligible
EVT-0000305,JRN-000047,ACC-11292,2026-02-17 08:12:29,promise_to_pay_submitted,ok,,manual_url,low,eligible
EVT-0000306,JRN-000047,ACC-11292,2026-02-17 08:15:13,confirmation_shown,ok,,manual_url,low,eligible
EVT-0000307,JRN-000048,ACC-11594,2026-02-12 07:10:00,portal_landing,ok,,sms_link,low,eligible
EVT-0000308,JRN-000048,ACC-11594,2026-02-12 07:12:58,identity_verification_started,ok,,sms_link,low,eligible
EVT-0000309,JRN-000048,ACC-11594,2026-02-12 07:15:28,identity_verification_passed,ok,,sms_link,low,eligible
EVT-0000310,JRN-000048,ACC-11594,2026-02-12 07:17:07,account_summary_viewed,ok,,sms_link,low,eligible
EVT-0000311,JRN-000048,ACC-11594,2026-02-12 07:18:15,action_selected,ok,update_details,sms_link,low,eligible
EVT-0000312,JRN-000048,ACC-11594,2026-02-12 07:19:25,confirmation_shown,ok,,sms_link,low,eligible
EVT-0000313,JRN-000049,ACC-12106,2026-02-01 03:33:00,portal_landing,ok,,email_link,low,ineligible
EVT-0000314,JRN-000049,ACC-12106,2026-02-01 03:33:16,identity_verification_started,ok,,email_link,low,ineligible
EVT-0000315,JRN-000049,ACC-12106,2026-02-01 03:33:36,identity_verification_passed,ok,,email_link,low,ineligible
EVT-0000316,JRN-000049,ACC-12106,2026-02-01 03:34:54,account_summary_viewed,ok,,email_link,low,ineligible
EVT-0000317,JRN-000049,ACC-12106,2026-02-01 03:37:50,action_selected,ok,update_details,email_link,low,ineligible
EVT-0000318,JRN-000049,ACC-12106,2026-02-01 03:38:38,journey_abandoned,abandoned,,email_link,low,ineligible
EVT-0000319,JRN-000050,ACC-11288,2026-03-01 14:25:00,portal_landing,ok,,email_link,high,ineligible
EVT-0000320,JRN-000050,ACC-11288,2026-03-01 14:27:01,identity_verification_started,ok,,email_link,high,ineligible
EVT-0000321,JRN-000050,ACC-11288,2026-03-01 14:29:19,identity_verification_passed,ok,,email_link,high,ineligible
EVT-0000322,JRN-000050,ACC-11288,2026-03-01 14:32:14,account_summary_viewed,ok,,email_link,high,ineligible
EVT-0000323,JRN-000050,ACC-11288,2026-03-01 14:32:51,action_selected,ok,payment_plan,email_link,high,ineligible
EVT-0000324,JRN-000050,ACC-11288,2026-03-01 14:33:09,plan_eligibility_checked,ok,,email_link,high,ineligible
EVT-0000325,JRN-000050,ACC-11288,2026-03-01 14:36:00,routed_to_agent,routed,,email_link,high,ineligible
EVT-0000326,JRN-000051,ACC-11674,2026-02-14 21:40:00,portal_landing,ok,,manual_url,high,ineligible
EVT-0000327,JRN-000051,ACC-11674,2026-02-14 21:41:08,identity_verification_started,ok,,manual_url,high,ineligible
EVT-0000328,JRN-000051,ACC-11674,2026-02-14 21:41:50,identity_verification_failed,failed,,manual_url,high,ineligible
EVT-0000329,JRN-000051,ACC-11674,2026-02-14 21:42:05,routed_to_agent,routed,,manual_url,high,ineligible
EVT-0000330,JRN-000052,ACC-10187,2026-02-03 18:25:00,portal_landing,ok,,manual_url,low,ineligible
EVT-0000331,JRN-000052,ACC-10187,2026-02-03 18:27:42,identity_verification_started,ok,,manual_url,low,ineligible
EVT-0000332,JRN-000052,ACC-10187,2026-02-03 18:29:24,identity_verification_failed,failed,,manual_url,low,ineligible
EVT-0000333,JRN-000052,ACC-10187,2026-02-03 18:31:15,routed_to_agent,routed,,manual_url,low,ineligible
EVT-0000333,JRN-000052,ACC-10187,2026-02-03 18:31:15,routed_to_agent,routed,,manual_url,low,ineligible
EVT-0000334,JRN-000053,ACC-11373,2026-02-21 08:55:00,portal_landing,ok,,sms_link,low,eligible
EVT-0000335,JRN-000053,ACC-11373,2026-02-21 08:57:12,identity_verification_started,ok,,sms_link,low,eligible
EVT-0000336,JRN-000053,ACC-11373,2026-02-21 08:58:19,identity_verification_passed,ok,,sms_link,low,eligible
EVT-0000337,JRN-000053,ACC-11373,2026-02-21 08:59:41,account_summary_viewed,ok,,sms_link,low,eligible
EVT-0000338,JRN-000053,ACC-11373,2026-02-21 09:00:51,action_selected,ok,promise_to_pay,sms_link,low,eligible
EVT-0000339,JRN-000053,ACC-11373,2026-02-21 09:02:52,promise_to_pay_submitted,ok,,sms_link,low,eligible
EVT-0000340,JRN-000053,ACC-11373,2026-02-21 09:04:37,confirmation_shown,ok,,sms_link,low,eligible
EVT-0000341,JRN-000054,ACC-11520,2026-02-03 14:26:00,portal_landing,ok,,sms_link,low,eligible
EVT-0000342,JRN-000054,ACC-11520,2026-02-03 14:27:30,identity_verification_started,ok,,sms_link,low,eligible
EVT-0000343,JRN-000054,ACC-11520,2026-02-03 14:30:16,identity_verification_passed,ok,,sms_link,low,eligible
EVT-0000344,JRN-000054,ACC-11520,2026-02-03 14:30:59,account_summary_viewed,ok,,sms_link,low,eligible
EVT-0000345,JRN-000054,ACC-11520,2026-02-03 14:31:46,action_selected,ok,update_details,sms_link,low,eligible
EVT-0000346,JRN-000054,ACC-11520,2026-02-03 14:34:32,journey_abandoned,abandoned,,sms_link,low,eligible
EVT-0000347,JRN-000055,ACC-11434,2026-03-12 22:37:00,portal_landing,ok,,manual_url,high,ineligible
EVT-0000348,JRN-000055,ACC-11434,2026-03-12 22:39:07,identity_verification_started,ok,,manual_url,high,ineligible
EVT-0000349,JRN-000055,ACC-11434,2026-03-12 22:41:12,identity_verification_failed,failed,,manual_url,high,ineligible
EVT-0000350,JRN-000055,ACC-11434,2026-03-12 22:41:31,routed_to_agent,routed,,manual_url,high,ineligible
EVT-0000351,JRN-000056,ACC-10179,2026-02-22 06:55:00,portal_landing,ok,,manual_url,high,ineligible
EVT-0000352,JRN-000056,ACC-10179,2026-02-22 06:55:13,identity_verification_started,ok,,manual_url,high,ineligible
EVT-0000353,JRN-000056,ACC-10179,2026-02-22 06:57:08,identity_verification_passed,ok,,manual_url,high,ineligible
EVT-0000354,JRN-000056,ACC-10179,2026-02-22 06:59:11,account_summary_viewed,ok,,manual_url,high,ineligible
EVT-0000355,JRN-000056,ACC-10179,2026-02-22 07:00:53,action_selected,ok,support,manual_url,high,ineligible
EVT-0000356,JRN-000056,ACC-10179,2026-02-22 07:03:16,routed_to_agent,routed,,manual_url,high,ineligible
EVT-0000357,JRN-000057,ACC-11140,2026-03-01 00:37:00,portal_landing,ok,,manual_url,low,eligible
EVT-0000358,JRN-000057,ACC-11140,2026-03-01 00:37:54,identity_verification_started,ok,,manual_url,low,eligible
EVT-0000359,JRN-000057,ACC-11140,2026-03-01 00:40:15,identity_verification_passed,ok,,manual_url,low,eligible
EVT-0000360,JRN-000057,ACC-11140,2026-03-01 00:40:42,account_summary_viewed,ok,,manual_url,low,eligible
EVT-0000361,JRN-000057,ACC-11140,2026-03-01 00:41:33,action_selected,ok,payment_plan,manual_url,low,eligible
EVT-0000362,JRN-000057,ACC-11140,2026-03-01 00:42:03,plan_eligibility_checked,ok,,manual_url,low,eligible
EVT-0000363,JRN-000057,ACC-11140,2026-03-01 00:42:13,plan_option_viewed,ok,,manual_url,low,eligible
EVT-0000364,JRN-000057,ACC-11140,2026-03-01 00:43:36,plan_confirmed,ok,,manual_url,low,eligible
EVT-0000365,JRN-000057,ACC-11140,2026-03-01 00:46:20,confirmation_shown,ok,,manual_url,low,eligible
EVT-0000366,JRN-000058,ACC-11979,2026-02-25 07:52:00,portal_landing,ok,,email_link,high,ineligible
EVT-0000367,JRN-000058,ACC-11979,2026-02-25 07:54:14,identity_verification_started,ok,,email_link,high,ineligible
EVT-0000368,JRN-000058,ACC-11979,2026-02-25 07:55:06,identity_verification_passed,ok,,email_link,high,ineligible
EVT-0000369,JRN-000058,ACC-11979,2026-02-25 07:56:18,account_summary_viewed,ok,,email_link,high,ineligible
EVT-0000370,JRN-000058,ACC-11979,2026-02-25 07:58:34,action_selected,ok,support,email_link,high,ineligible
EVT-0000371,JRN-000058,ACC-11979,2026-02-25 08:01:26,routed_to_agent,routed,,email_link,high,ineligible
EVT-0000371,JRN-000058,ACC-11979,2026-02-25 08:01:26,routed_to_agent,routed,,email_link,high,ineligible
EVT-0000372,JRN-000059,ACC-10048,2026-03-02 05:26:00,portal_landing,ok,,sms_link,low,eligible
EVT-0000373,JRN-000059,ACC-10048,2026-03-02 05:26:20,identity_verification_started,ok,,sms_link,low,eligible
EVT-0000374,JRN-000059,ACC-10048,2026-03-02 05:29:17,identity_verification_passed,ok,,sms_link,low,eligible
EVT-0000375,JRN-000059,ACC-10048,2026-03-02 05:31:36,account_summary_viewed,ok,,sms_link,low,eligible
EVT-0000376,JRN-000059,ACC-10048,2026-03-02 05:32:56,action_selected,ok,support,sms_link,low,eligible
EVT-0000377,JRN-000059,ACC-10048,2026-03-02 05:35:03,routed_to_agent,routed,,sms_link,low,eligible
EVT-0000378,JRN-000060,ACC-10415,2026-02-04 05:53:00,portal_landing,ok,,manual_url,low,eligible
EVT-0000379,JRN-000060,ACC-10415,2026-02-04 05:53:43,identity_verification_started,ok,,manual_url,low,eligible
EVT-0000380,JRN-000060,ACC-10415,2026-02-04 05:53:56,identity_verification_failed,failed,,manual_url,low,eligible
EVT-0000381,JRN-000060,ACC-10415,2026-02-04 05:55:43,routed_to_agent,routed,,manual_url,low,eligible
EVT-0000382,JRN-000061,ACC-12448,2026-02-22 06:23:00,portal_landing,ok,,manual_url,medium,eligible
EVT-0000383,JRN-000061,ACC-12448,2026-02-22 06:23:44,identity_verification_started,ok,,manual_url,medium,eligible
EVT-0000384,JRN-000061,ACC-12448,2026-02-22 06:24:29,identity_verification_passed,ok,,manual_url,medium,eligible
EVT-0000385,JRN-000061,ACC-12448,2026-02-22 06:26:45,account_summary_viewed,ok,,manual_url,medium,eligible
EVT-0000386,JRN-000061,ACC-12448,2026-02-22 06:28:01,action_selected,ok,update_details,manual_url,medium,eligible
EVT-0000387,JRN-000061,ACC-12448,2026-02-22 06:28:55,confirmation_shown,ok,,manual_url,medium,eligible
EVT-0000388,JRN-000062,ACC-11748,2026-02-19 15:54:00,portal_landing,ok,,email_link,medium,eligible
EVT-0000389,JRN-000062,ACC-11748,2026-02-19 15:55:56,identity_verification_started,ok,,email_link,medium,eligible
EVT-0000390,JRN-000062,ACC-11748,2026-02-19 15:56:30,identity_verification_passed,ok,,email_link,medium,eligible
EVT-0000391,JRN-000062,ACC-11748,2026-02-19 15:57:53,account_summary_viewed,ok,,email_link,medium,eligible
EVT-0000392,JRN-000062,ACC-11748,2026-02-19 16:00:49,action_selected,ok,payment_plan,email_link,medium,eligible
EVT-0000393,JRN-000062,ACC-11748,2026-02-19 16:01:24,plan_eligibility_checked,ok,,email_link,medium,eligible
EVT-0000394,JRN-000062,ACC-11748,2026-02-19 16:01:48,plan_option_viewed,ok,,email_link,medium,eligible
EVT-0000395,JRN-000062,ACC-11748,2026-02-19 16:04:26,journey_abandoned,abandoned,,email_link,medium,eligible
EVT-0000396,JRN-000063,ACC-12344,2026-02-05 08:33:00,portal_landing,ok,,sms_link,low,eligible
EVT-0000397,JRN-000063,ACC-12344,2026-02-05 08:33:29,identity_verification_started,ok,,sms_link,low,eligible
EVT-0000398,JRN-000063,ACC-12344,2026-02-05 08:36:21,identity_verification_passed,ok,,sms_link,low,eligible
EVT-0000399,JRN-000063,ACC-12344,2026-02-05 08:39:03,account_summary_viewed,ok,,sms_link,low,eligible
EVT-0000400,JRN-000063,ACC-12344,2026-02-05 08:40:57,action_selected,ok,promise_to_pay,sms_link,low,eligible
EVT-0000401,JRN-000063,ACC-12344,2026-02-05 08:43:15,promise_to_pay_submitted,ok,,sms_link,low,eligible
EVT-0000402,JRN-000063,ACC-12344,2026-02-05 08:45:31,confirmation_shown,ok,,sms_link,low,eligible
EVT-0000403,JRN-000064,ACC-12297,2026-02-05 07:35:00,portal_landing,ok,,email_link,medium,eligible
EVT-0000404,JRN-000064,ACC-12297,2026-02-05 07:37:17,identity_verification_started,ok,,email_link,medium,eligible
EVT-0000405,JRN-000064,ACC-12297,2026-02-05 07:38:19,identity_verification_passed,ok,,email_link,medium,eligible
EVT-0000406,JRN-000064,ACC-12297,2026-02-05 07:39:39,account_summary_viewed,ok,,email_link,medium,eligible
EVT-0000407,JRN-000064,ACC-12297,2026-02-05 07:41:39,action_selected,ok,payment_plan,email_link,medium,eligible
EVT-0000408,JRN-000064,ACC-12297,2026-02-05 07:43:34,plan_eligibility_checked,ok,,email_link,medium,eligible
EVT-0000409,JRN-000064,ACC-12297,2026-02-05 07:46:20,plan_option_viewed,ok,,email_link,medium,eligible
EVT-0000410,JRN-000064,ACC-12297,2026-02-05 07:48:21,journey_abandoned,abandoned,,email_link,medium,eligible
EVT-0000411,JRN-000065,ACC-10937,2026-02-22 07:10:00,portal_landing,ok,,email_link,high,ineligible
EVT-0000412,JRN-000065,ACC-10937,2026-02-22 07:11:27,identity_verification_started,ok,,email_link,high,ineligible
EVT-0000413,JRN-000065,ACC-10937,2026-02-22 07:12:28,identity_verification_passed,ok,,email_link,high,ineligible
EVT-0000414,JRN-000065,ACC-10937,2026-02-22 07:15:08,account_summary_viewed,ok,,email_link,high,ineligible
EVT-0000415,JRN-000065,ACC-10937,2026-02-22 07:17:39,action_selected,ok,support,email_link,high,ineligible
EVT-0000416,JRN-000065,ACC-10937,2026-02-22 07:19:54,routed_to_agent,routed,,email_link,high,ineligible
